player id,move from id,move from,move to,move to id,market value,transfer fee,source,target
60538,5208,CA Los Andes,CA Boca Unidos,13549,£128k,Free transfer,9,9
60503,19488,FK Proleter Novi Sad,FK Borac Cacak,2209,£213k,Free transfer,215,215
60486,10667,FK Rudar Kakanj,FK Drina Zvornik,8577,£85k,?,24,24
60478,1283,FC Emmen,Ermis Aradippou,24326,£85k,Free transfer,122,188
60465,2049,KF Tirana,FK Partizani Tiranë,4040,£85k,?,3,3
60449,279,Ferencváros Budapest,Szombathelyi Haladás,649,£170k,?,178,178
60442,709,Budapest Honvéd FC,FK Partizani Tiranë,4040,£128k,Free transfer,178,3
60421,4040,FK Partizani Tiranë,KF Skënderbeu Korçë,12469,£170k,Free transfer,3,3
60394,851,1.FSV Mainz 05 II,1.FSV Mainz 05,39,£298k,-,40,40
60392,18044,Sporting Goa,South China AA,11720,-,Free transfer,67,218
60383,3739,KF Teuta Durrës,FK Kukësi,27116,£85k,?,3,3
60367,4574,Gümüshanespor,Bayrampasa,25230,£170k,Free transfer,174,174
60361,1234,CA Independiente de Avellaneda,Atlético de Rafaela,10233,£340k,?,9,9
60355,4290,Pittsburgh Riverhounds,FC Koper,433,£170k,?,184,155
60349,27116,FK Kukësi,FK Partizani Tiranë,4040,£191k,?,3,3
60349,12460,FC Flamurtari Vlorë,FK Kukësi,27116,£234k,?,3,3
60326,19488,FK Proleter Novi Sad,FK Spartak Subotica,15276,£255k,?,215,215
60326,448,FK Vojvodina Novi Sad,FK Proleter Novi Sad,19488,£255k,Free transfer,215,215
60289,6621,FK Cukaricki,AZ Alkmaar,1090,£595k,£340k,215,122
60275,27116,FK Kukësi,FC Flamurtari Vlorë,12460,£276k,?,3,3
60258,10603,Floriana FC,Birkirkara FC,10262,£213k,Free transfer,106,106
60202,2374,Shinnik Yaroslavl,Sokol Saratov,3834,£43k,Free transfer,141,141
60200,2374,Shinnik Yaroslavl,Enisey Krasnoyarsk,3714,£85k,Free transfer,141,141
60199,19090,FC Tskhinvali,Sioni Bolnisi,10531,£43k,Free transfer,53,53
60132,3999,PAS Lamia 1964,AO Acharnaikos,3985,£213k,Free transfer,56,56
60128,1390,Cagliari Calcio,Bologna FC 1909,1025,£1.70m,£2.13m,75,75
60126,669,FK Partizan Belgrade,Gaziantep Büyüksehir Belediyespor,2832,£425k,£102k,215,174
60105,27774,Cork City FC,St. Patricks Athletic,1189,£85k,Free transfer,72,72
60099,441,Apollon Smyrnis,AOK Kerkyra,5219,£213k,Free transfer,56,56
60062,999,NK Istra 1961,RNK Split,420,£425k,Free transfer,37,37
60026,167,FC Augsburg,1.FC Heidenheim 1846,2036,£340k,£128k,40,40
59991,116,FC Aarau,FC Hansa Rostock,30,£383k,Free transfer,148,40
59985,16247,Stal Dniprodzerzhynsk,Hirnyk Kryvyi Rih,30698,£213k,Free transfer,177,177
59973,10690,Zorya Luhansk,FK Gabala,22010,£1.02m,Free transfer,177,13
59957,1421,Stade Reims,FC Lorient,1158,£2.13m,£1.28m,50,50
59951,6028,Ironi Kiryat Shmona,ASA Tirgu Mures,16650,£298k,Free transfer,74,140
59950,11126,Mordovia Saransk,Red Star Belgrade,159,£850k,£213k,141,215
59948,16239,Desna Chernihiv,Zirka Kirovohrad,8838,£170k,Free transfer,177,177
59930,17776,Associação Chapecoense de Futebol,Kuban Krasnodar,2439,£1.70m,?,26,141
59924,33179,Cherkasky Dnipro,Nyva Ternopil,2712,£170k,Free transfer,177,177
59885,10091,Dorados de Sinaloa,Club Necaxa,1146,£64k,?,110,110
59879,34545,Coras del Deportivo Tepic FC,Correcaminos de la UAT,13354,-,?,110,110
59868,4750,SC Olhanense,FC Penafiel,3327,£255k,Free transfer,136,136
59851,22220,FC Astana,Gaziantep Büyüksehir Belediyespor,2832,£1.62m,Free transfer,81,174
59830,1241,Livingston FC,Bidvest Wits FC,10680,£213k,Free transfer,190,159
59826,6996,Hoverla Uzhhorod,Volyn Lutsk,4482,£340k,Free transfer,177,177
59819,23826,RasenBallsport Leipzig,SV Wehen Wiesbaden,108,£213k,Free transfer,40,40
59791,3057,Standard Liège,Charlton Athletic,358,£1.28m,£425k,19,189
59783,86,SV Werder Bremen,FC Schalke 04,33,£7.23m,£5.10m,40,40
59772,5546,FK Mladá Boleslav,FC Zbrojovka Brno,5225,£298k,?,172,172
59738,40456,FK Vereya Stara Zagora,PFK Spartak Pleven,4503,£213k,0,28,28
59689,501,FK Bodø/Glimt,Fredrikstad FK,3837,£255k,Free transfer,125,125
59681,434,FC Luzern,Orlando City SC,45604,£638k,Free transfer,148,184
59665,3911,Stade Brest 29,FC Hansa Rostock,30,£425k,Free transfer,50,40
59665,1426,VVV-Venlo,Stade Brest 29,3911,£425k,Free transfer,122,50
59590,1247,Colorado Rapids,Chicago Fire,432,£213k,Free transfer,184,184
59568,11615,CD Guijuelo,Real Jaén CF,666,-,Free transfer,157,157
59567,9713,Fort Lauderdale Strikers,Tampa Bay Rowdies,23565,£64k,?,184,184
59564,10480,Shakhter Karagandy,Isloch Minskiy Rayon,36755,£85k,Free transfer,81,18
59554,3291,Gornik Leczna,Piast Gliwice,6112,£340k,Free transfer,135,135
59551,3302,UD Almería,UD Las Palmas,472,£595k,Free transfer,157,157
59551,2867,Recreativo Huelva,UD Almería,3302,£595k,Free transfer,157,157
59547,485,NK Hrvatski Dragovoljac,NK Osijek,327,£128k,Free transfer,37,37
59543,1027,Bradford City,Rangers FC,124,£298k,Free transfer,189,190
59537,1088,Rochdale AFC,Scunthorpe United,2964,£255k,Free transfer,189,189
59533,11149,Atlantis FC,FC Jazz Pori,304,-,Free transfer,49,49
59531,4291,Portland Timbers,Santos Laguna,1403,£255k,£782k,184,110
59529,22010,FK Gabala,Skoda Xanthi,128,£255k,Free transfer,13,56
59527,331,CA Osasuna,CD Toledo,2929,£255k,Free transfer,157,157
59522,27768,Minnesota United FC (NASL),Puerto Rico FC,49282,£64k,?,184,184
59507,45604,Orlando City SC,Columbus Crew SC,813,£255k,Free transfer,184,184
59507,9168,Houston Dynamo,Orlando City SC,45604,£255k,trade,184,184
59497,4078,Montreal Impact,FC Dallas,8816,£383k,Swap deal,184,184
59483,420,RNK Split,Bnei Yehuda Tel Aviv,9095,£298k,Free transfer,37,74
59479,6643,Real Salt Lake City,Houston Dynamo,9168,£170k,trade,184,184
59474,13499,Astra Giurgiu,AEK Larnaca,2156,£680k,Free transfer,140,188
59465,1247,Colorado Rapids,Chicago Fire,432,£340k,Free transfer,184,184
59440,16247,Stal Dniprodzerzhynsk,Olimpik Donetsk,23611,£255k,Free transfer,177,177
59434,6414,Metalist Kharkiv,Bruk-Bet Termalica Nieciecza,15906,£680k,Free transfer,177,135
59425,6994,Metalurh Zaporizhya,Avanhard Kramatorsk,32036,£85k,Free transfer,177,177
59423,6414,Metalist Kharkiv,Shakhter Karagandy,10480,£425k,Free transfer,177,81
59423,6994,Metalurh Zaporizhya,Metalist Kharkiv,6414,£340k,Free transfer,177,177
59418,3886,Belshina Bobruisk,Krumkachi Minsk,46070,£255k,?,18,18
59412,21331,Pordenone Calcio,AC Prato,2250,£106k,Free transfer,75,75
59373,1180,Dinamo Minsk,Podbeskidzie Bielsko-Biala,6361,£425k,Free transfer,18,135
59365,40090,FK Kauno Zalgiris,FK Trakai,32832,£255k,Free transfer,98,98
59364,142,Real Zaragoza,RCD Espanyol B,10773,£170k,Free transfer,157,157
59360,13222,CD Mirandés,UD Socuéllamos,30696,£340k,Free transfer,157,157
59349,366,Real Valladolid CF,Levante UD,3368,£2.13m,£213k,157,157
59344,418,Real Madrid,Real Sociedad,681,£12.75m,£12.75m,157,157
59343,1531,Elche CF,Real Zaragoza,142,£680k,Free transfer,157,157
59340,252,Genoa CFC,AS Roma,12,£6.80m,£5.95m,75,75
59340,252,Genoa CFC,AS Roma,12,£6.80m,Loan fee:£850k,75,75
59333,825,Eskisehirspor,Antalyaspor,589,£2.72m,Free transfer,174,174
59328,987,Motherwell FC,Inverness Caledonian Thistle FC,2451,£425k,Free transfer,190,190
59323,714,RCD Espanyol Barcelona,Middlesbrough FC,641,£3.40m,£3.40m,157,189
59305,10632,CA Rentistas,CA Cerro,14806,£340k,Free transfer,179,179
59303,3001,Queen of the South FC,Dunfermline Athletic,1270,£128k,Free transfer,190,190
59290,12302,Naftovyk-Ukrnafta Okhtyrka,Hirnyk-Sport Horishni Plavni,29109,£106k,Free transfer,177,177
59249,6993,Ilyichivets Mariupol,Olimpik Donetsk,23611,£340k,Free transfer,177,177
59219,10639,MIKA Aschtarak,Alashkert Yerevan,37914,£128k,?,10,10
59196,60,SC Freiburg,BSC Young Boys,452,£680k,Loan fee:£128k,40,148
59180,11127,Ural Yekaterinburg,Gazovik Orenburg,14589,£213k,Free transfer,141,141
59177,2700,Anzhi Makhachkala,Torpedo Armavir,22810,£170k,Free transfer,141,141
59142,7090,Kapaz Ganja,Hirnyk Kryvyi Rih,30698,£170k,Free transfer,13,177
59142,23611,Olimpik Donetsk,Kapaz Ganja,7090,£170k,Free transfer,177,13
59106,2662,SKN St. Pölten,SV Horn,10044,£64k,Free transfer,127,127
59095,33524,Aqvital FC Csákvár,Soroksár SC,14585,-,Free transfer,178,178
59082,14,Austria Vienna,Eintracht Frankfurt,24,£1.49m,Free transfer,127,40
59080,163,FC Vaduz,FC St. Gallen 1879,257,£510k,?,148,148
59060,16239,Desna Chernihiv,Obolon-Brovar Kyiv,39097,£106k,Free transfer,177,177
59060,18303,FK Oleksandria,Desna Chernihiv,16239,£255k,Free transfer,177,177
59057,10131,SV Grödig,Rapid Vienna,170,£595k,Free transfer,127,127
59050,2394,SV Kapfenberg,SC Wiener Neustadt,17444,£170k,Free transfer,127,127
59038,6994,Metalurh Zaporizhya,Hoverla Uzhhorod,6996,£255k,Free transfer,177,177
59031,17444,SC Wiener Neustadt,SK Sturm Graz,122,£510k,?,127,127
59027,60,SC Freiburg,Borussia Dortmund,16,£5.10m,£2.98m,40,40
59000,2293,Atiker Konyaspor,FC Paços de Ferreira,2995,£850k,Free transfer,174,136
58988,1465,GD Estoril Praia,Académica Coimbra,2990,£1.02m,Free transfer,136,136
58981,7179,CD Tondela,Portimonense SC,7378,£595k,Free transfer,136,136
58971,3714,Enisey Krasnoyarsk,FK Ufa,28095,£213k,£51k,141,141
58971,2741,Baltika Kaliningrad,Enisey Krasnoyarsk,3714,£170k,Free transfer,141,141
58965,44796,GNK Dinamo Zagreb II,CF União Madeira,976,£213k,?,37,136
58937,413,LASK Linz,SV Ried,266,£234k,?,127,127
58937,266,SV Ried,LASK Linz,413,£255k,Free transfer,127,127
58928,23611,Olimpik Donetsk,Obolon-Brovar Kyiv,39097,£255k,Free transfer,177,177
58917,7567,FK Radnicki Nis,Sisaket FC,31738,£298k,Free transfer,215,167
58916,7775,Hatayspor,Sariyer,518,£170k,£9k,174,174
58909,152,Samsunspor,Adana Demirspor,3840,£170k,Free transfer,174,174
58899,29271,CD Tudelano,SD Amorebieta,16575,-,Free transfer,157,157
58896,12382,Amed Sportif Faaliyetler,Kartalspor,1204,£128k,Free transfer,174,174
58893,1467,Göztepe,Hatayspor,7775,£383k,Free transfer,174,174
58876,1267,Manisaspor,Hatayspor,7775,£128k,Free transfer,174,174
58876,1467,Göztepe,Manisaspor,1267,£106k,Free transfer,174,174
58868,7088,Fethiyespor,Tarsus Idman Yurdu,12399,£64k,Free transfer,174,174
58866,3209,Pendikspor,Fethiyespor,7088,£85k,?,174,174
58861,2750,Bucaspor,Adana Demirspor,3840,£340k,Free transfer,174,174
58860,12511,Kocaeli Birlikspor,Tarsus Idman Yurdu,12399,£106k,Free transfer,174,174
58857,7009,GAIS Göteborg,Ljungskile SK,8882,£106k,Free transfer,147,147
58855,1506,Kardemir Karabükspor,Bursaspor,20,£425k,Free transfer,174,174
58827,13473,Nazilli Belediyespor,Ankara Demirspor,12524,£128k,Free transfer,174,174
58818,1041,Olympique Lyon,Celta de Vigo,940,£4.25m,£4.25m,50,157
58818,855,EA Guingamp,Olympique Lyon,1041,£4.25m,£5.10m,50,50
58816,19771,Akhisar Belediye Genclik ve Spor,Antalyaspor,589,£170k,Free transfer,174,174
58813,1270,Dunfermline Athletic,Royale Union Saint Gilloise,3948,-,Free transfer,190,19
58806,4795,FC Ingolstadt 04,FSV Frankfurt,293,£255k,Free transfer,40,40
58789,142,Real Zaragoza,Elche CF,1531,£680k,Free transfer,157,157
58774,3302,UD Almería,Bolton Wanderers,355,£595k,Free transfer,157,189
58761,1204,Kartalspor,Aydinspor 1923,2376,£85k,Free transfer,174,174
58756,24245,Ümraniyespor,Kartalspor,1204,£43k,?,174,174
58749,3216,Mersin Idmanyurdu,Gaziantep Büyüksehir Belediyespor,2832,£170k,Free transfer,174,174
58748,2330,Karsiyaka,Fethiyespor,7088,£85k,Free transfer,174,174
58743,12382,Amed Sportif Faaliyetler,Aydinspor 1923,2376,£43k,Free transfer,174,174
58720,36590,ACS Poli Timisoara,Levski Sofia,156,£510k,Free transfer,140,28
58720,301,Steaua Bucharest,ACS Poli Timisoara,36590,£765k,Free transfer,140,140
58697,3060,Atromitos Athen,Seongnam FC,3610,£595k,£408k,56,87
58696,829,Omonia Nicosia,Doxa Katokopias,3393,£383k,Free transfer,188,188
58692,2423,CD Santa Clara,Atlético CP,5227,£298k,Free transfer,136,136
58636,6711,Deportivo Guadalajara,Celaya FC,33203,£298k,?,110,110
58624,3207,Boluspor,Sanliurfaspor,6630,£170k,Free transfer,174,174
58624,2330,Karsiyaka,Boluspor,3207,£170k,Free transfer,174,174
58620,11688,Giresunspor,Boluspor,3207,£170k,?,174,174
58620,589,Antalyaspor,Giresunspor,11688,£255k,Free transfer,174,174
58599,5662,Puebla FC,Club Tijuana,13353,£850k,?,110,110
58595,4961,Querétaro FC,Chiapas FC,4774,£723k,?,110,110
58594,12388,Keciörengücü,Konya Anadolu Selcukspor,15156,£64k,Free transfer,174,174
58588,28665,Club Atlético Villa Teresa,Club Deportivo Maldonado,18075,£64k,Free transfer,179,179
58586,1146,Club Necaxa,CF Pachuca,4035,£425k,?,110,110
58584,21781,KF Tërbuni Pukë,KF Laçi,22140,£106k,?,3,3
58577,6711,Deportivo Guadalajara,Alebrijes de Oaxaca,30111,£340k,?,110,110
58576,1010,Watford FC,FC Porto,720,£2.55m,Loan fee:£425k,189,136
58572,20664,Menemen Belediyespor,Kahramanmarasspor,12452,£85k,?,174,174
58567,2944,Osmanlispor FK,Kardemir Karabükspor,1506,£85k,Free transfer,174,174
58564,41323,Cimarrones de Sonora,Venados FC,18662,£298k,?,110,110
58564,44772,Mineros de Zacatecas,Cimarrones de Sonora,41323,£298k,?,110,110
58534,6894,Kayseri Erciyesspor,Göztepe,1467,£1.36m,Free transfer,174,174
58533,1450,Sporting Cristal Lima,Club Juan Aurich,4576,£213k,Free transfer,133,133
58528,1204,Kartalspor,Kahramanmarasspor,12452,£85k,Free transfer,174,174
58518,8838,Zirka Kirovohrad,Nyva Ternopil,2712,£85k,Free transfer,177,177
58516,232,Spartak Moscow,Sociedade Esportiva Palmeiras,1023,£2.55m,£2.47m,141,26
58514,20857,Hapoel Raanana,KF Tirana,2049,£510k,?,74,3
58514,2049,KF Tirana,Hapoel Raanana,20857,£510k,Free transfer,3,74
58513,2750,Bucaspor,Menemen Belediyespor,20664,£128k,?,174,174
58509,152,Samsunspor,Kirklarelispor,27603,£213k,?,174,174
58489,33,FC Schalke 04,Bayer 04 Leverkusen,15,£6.38m,£5.53m,40,40
58485,3308,Panelefsiniakos AO,AO Trikala,3993,-,Free transfer,56,56
58474,331,CA Osasuna,Beijing Enterprises,29301,£680k,Free transfer,157,34
58455,84,Debreceni VSC,Académica Coimbra,2990,£510k,Free transfer,178,136
58453,23826,RasenBallsport Leipzig,TSV 1860 Munich,72,£510k,Free transfer,40,40
58452,4558,AS Martina Franca,Calcio Padova,3037,£64k,?,75,75
58450,40426,FK Tosno,Amkar Perm,4128,£298k,?,141,141
58440,6993,Ilyichivets Mariupol,Sokol Saratov,3834,£425k,Free transfer,177,141
58434,2374,Shinnik Yaroslavl,Fakel Voronezh,1124,£340k,Free transfer,141,141
58427,16779,Ordabasy Shymkent,Olimpik Donetsk,23611,£468k,Free transfer,81,177
58425,21508,Zaria Balti,Botev Plovdiv,2531,£298k,Free transfer,112,28
58425,122,SK Sturm Graz,Zaria Balti,21508,£298k,Free transfer,127,112
58405,338,Dynamo Kyiv,VfB Stuttgart,79,£3.40m,Loan fee:£425k,177,40
58394,19726,Granit Mikashevichi,Luch-Energia Vladivostok,4057,£170k,Free transfer,18,141
58392,6996,Hoverla Uzhhorod,Olimpik Donetsk,23611,£170k,Free transfer,177,177
58362,7178,Criciúma Esporte Clube,Clube Náutico Capibaribe,2646,£85k,Free transfer,26,26
58346,2481,Sheriff Tiraspol,AEL Limassol,786,£383k,Free transfer,112,188
58345,1531,Elche CF,Real Sociedad,681,£5.10m,£6.12m,157,157
58345,2921,Delfino Pescara 1936,Elche CF,1531,£5.10m,£1.28m,75,157
58342,119,Maccabi Tel Aviv,Vitesse Arnhem,499,£638k,£340k,74,122
58341,366,Real Valladolid CF,UD Las Palmas,472,£680k,Free transfer,157,157
58340,6025,Hapoel Acre,Hapoel Kfar Saba,7532,£170k,?,74,74
58340,5223,Maccabi Netanya,Hapoel Acre,6025,£170k,?,74,74
58338,2497,Real Oviedo,Doxa Katokopias,3393,£255k,Free transfer,157,188
58337,4032,SD Ponferradina,SD Huesca,5358,£255k,Free transfer,157,157
58330,2867,Recreativo Huelva,CD Leganés,1244,-,Free transfer,157,157
58329,12005,FC Zlate Moravce,SV Horn,10044,-,Free transfer,154,127
58317,3308,Panelefsiniakos AO,AO Trikala,3993,£298k,Free transfer,56,56
58309,18344,FC Wacker Innsbruck II,FC Wacker Innsbruck,2444,-,-,127,127
58292,1219,Chesterfield FC,Fleetwood Town,11177,£170k,Free transfer,189,189
58282,6377,FK Ustí nad Labem,ZP Sport Podbrezova,20063,£170k,?,172,154
58260,3393,Doxa Katokopias,SC Freamunde,2421,£213k,Free transfer,188,136
58246,41494,FC Saxan Ceadir-Lunga,Academia Chisinau,18497,£85k,Free transfer,112,112
58229,29109,Hirnyk-Sport Horishni Plavni,Hirnyk Kryvyi Rih,30698,£85k,Free transfer,177,177
58181,3327,FC Penafiel,GD Chaves,3325,£255k,Free transfer,136,136
58165,434,FC Luzern,FC St. Gallen 1879,257,£638k,Free transfer,148,148
58147,16492,UD Melilla,Cádiz CF,2687,-,Free transfer,157,157
58134,3935,Oita Trinita,FC Gifu,13600,-,?,77,77
58115,940,Celta de Vigo,Valencia CF,1049,£2.13m,£1.70m,157,157
58112,366,Real Valladolid CF,CD Leganés,1244,£1.02m,Free transfer,157,157
58109,8816,FC Dallas,Vancouver Whitecaps,6321,£638k,Swap deal,184,184
58064,3709,Getafe CF,PAE Veria,2079,£170k,Free transfer,157,56
58043,660,Shakhtar Donetsk,Ilyichivets Mariupol,6993,£510k,?,177,177
58035,6414,Metalist Kharkiv,Stal Dniprodzerzhynsk,16247,£425k,Free transfer,177,177
58011,1536,Burgos CF,SD Leioa,29733,-,Free transfer,157,157
58008,10480,Shakhter Karagandy,Dacia Chisinau,11907,£425k,Free transfer,81,112
58008,6996,Hoverla Uzhhorod,Shakhter Karagandy,10480,£510k,Free transfer,177,81
58004,71,Stuttgarter Kickers,Würzburger Kickers,1557,£170k,Free transfer,40,40
57999,2687,Cádiz CF,Lleida Esportiu,33593,-,Free transfer,157,157
57983,472,UD Las Palmas,Real Valladolid CF,366,£340k,Free transfer,157,157
57977,111,Rot-Weiß Erfurt,MSV Duisburg,52,£255k,Free transfer,40,40
57962,2421,SC Freamunde,CFR Cluj,7769,£85k,Free transfer,136,140
57962,8827,UD Oliveirense,SC Freamunde,2421,£255k,Free transfer,136,136
57956,2381,Sivasspor,Deportivo Alavés,1108,£850k,Free transfer,174,157
57956,31614,PFK Ludogorets Razgrad,Sivasspor,2381,£1.11m,Free transfer,28,174
57954,11596,AD Alcorcón,Real Oviedo,2497,£340k,Free transfer,157,157
57944,1531,Elche CF,Deportivo Alavés,1108,£255k,Free transfer,157,157
57943,1531,Elche CF,SC Braga,1075,£1.02m,Free transfer,157,136
57941,940,Celta de Vigo,Real Valladolid CF,366,£510k,Free transfer,157,157
57925,7468,Olimpo de Bahía Blanca,Argentinos Juniors,1030,£255k,Free transfer,9,9
57924,5358,SD Huesca,Cádiz CF,2687,£340k,Free transfer,157,157
57924,128,Skoda Xanthi,SD Huesca,5358,£510k,Free transfer,56,157
57922,237,RCD Mallorca,Mumbai City FC,45274,£255k,Free transfer,157,67
57901,4482,Volyn Lutsk,FK Atyrau,16198,£595k,Free transfer,177,81
57901,2481,Sheriff Tiraspol,Volyn Lutsk,4482,£510k,Free transfer,112,177
57901,4482,Volyn Lutsk,Sheriff Tiraspol,2481,£510k,Free transfer,177,112
57892,16576,CD Guadalajara,CD Tudelano,29271,-,Free transfer,157,157
57869,22220,FC Astana,FK Oleksandria,18303,£850k,Free transfer,81,177
57869,2740,Vorskla Poltava,FC Astana,22220,£1.02m,Free transfer,177,81
57854,141,Galatasaray SK,Kayserispor,3205,£1.49m,Loan fee:£425k,174,174
57851,9465,Petrolul Ploiesti,Beitar Jerusalem,3793,£1.02m,Free transfer,140,74
57847,441,Apollon Smyrnis,Hapoel Haifa,810,£255k,?,56,74
57834,294,SL Benfica,FC Porto,720,£6.80m,Free transfer,136,136
57831,3327,FC Penafiel,Académico Viseu FC,7788,£510k,Free transfer,136,136
57818,1064,Maccabi Haifa,Qarabag Agdam,10625,£1.28m,Free transfer,74,13
57808,142,Real Zaragoza,AD Alcorcón,11596,£340k,Free transfer,157,157
57805,630,Racing Santander,Western Sydney Wanderers,36100,£170k,Free transfer,157,12
57802,4718,SS Virtus Lanciano,Lupa Roma FC,22302,£85k,?,75,75
57801,40188,Atlético San Luis,Tarxien Rainbows,21395,£170k,Free transfer,110,106
57801,1244,CD Leganés,Atlético San Luis,40188,£170k,Free transfer,157,110
57800,16795,Granada CF,CD Lugo,11000,£255k,Free transfer,157,157
57794,26789,FC Pro Vercelli 1892,US Lecce,1005,£298k,Free transfer,75,75
57791,3709,Getafe CF,Perth Glory,970,£1.28m,Free transfer,157,12
57789,8687,Ceahlaul Piatra Neamt,Derry City,920,£85k,-,140,72
57787,21,Chemnitzer FC,SV Wehen Wiesbaden,108,£149k,Free transfer,40,40
57753,209,Club Atlético River Plate,CD Cruz Azul,3711,£1.02m,?,9,110
57751,31284,Club Atlético Central Córdoba (SdE),Independiente Rivadavia,12179,£298k,?,9,9
57727,10217,Sarpsborg 08 FF,Esbjerg fB,3426,£170k,Free transfer,125,39
57693,630,Racing Santander,CA Osasuna,331,-,Free transfer,157,157
57683,61,Servette FC,SV Wehen Wiesbaden,108,£298k,?,148,40
57679,41430,CS FC Caransebes,FCM Baia Mare,11267,£85k,Free transfer,140,140
57665,13519,Ranheim IL,Levanger FK,32682,£85k,Free transfer,125,125
57640,1047,Calcio Como,SS Matera Calcio,18950,£255k,?,75,75
57619,1180,Dinamo Minsk,Belshina Bobruisk,3886,£255k,Free transfer,18,18
57610,314,HNK Cibalia Vinkovci,NK Sesvete,25029,£255k,Free transfer,37,37
57609,17959,FK Vitebsk,Neman Grodno,14178,£213k,Free transfer,18,18
57609,23664,FK Minsk,FK Vitebsk,17959,£298k,Free transfer,18,18
57588,2150,Al-Ain FC,Al-Jazira (Abu Dhabi),2524,£106k,?,183,183
57581,6361,Podbeskidzie Bielsko-Biala,Neftchi Baku,8031,£85k,Free transfer,135,13
57545,3911,Stade Brest 29,FC Sochaux-Montbéliard,750,£510k,Free transfer,50,50
57542,829,Omonia Nicosia,Adana Demirspor,3840,£340k,?,188,174
57522,720,FC Porto,Granada CF,16795,£1.70m,Loan fee:£340k,136,157
57517,1161,FC Chamois Niort,AJ Auxerre,290,£128k,Free transfer,50,50
57514,601,KV Kortrijk,Caykur Rizespor,126,£1.70m,?,19,174
57506,202,FC Groningen,Sparta Rotterdam,468,£128k,Free transfer,122,122
57488,22,Derby County,San Jose Earthquakes,218,£638k,?,189,184
57482,5220,GS Ergotelis,PAE Veria,2079,£425k,Free transfer,56,56
57480,12,AS Roma,Olympique Lyon,1041,£5.53m,£7.99m,75,50
57479,9415,APS Zakynthos,AE Larisa,4603,£213k,Free transfer,56,56
57445,22302,Lupa Roma FC,Trapani Calcio,4331,£128k,Free transfer,75,75
57420,1158,FC Lorient,Sunderland AFC,289,£2.13m,£5.53m,50,189
57418,32832,FK Trakai,Zalgiris Vilnius,602,£298k,?,98,98
57415,28956,AEL Kalloni,AC Pavia,5174,£340k,Free transfer,56,75
57415,1321,SK Dynamo Ceske Budejovice,AEL Kalloni,28956,£340k,Free transfer,172,56
57410,989,AFC Bournemouth,Reading FC,1032,£638k,£553k,189,189
57403,244,Olympique Marseille,Real Betis Balompié,150,£1.02m,£510k,50,157
57390,9892,Bregalnica Stip,Mladost Carev Dvor,45936,£106k,Free transfer,100,100
57388,5220,GS Ergotelis,PAS Lamia 1964,3999,£298k,Free transfer,56,56
57388,4602,Olympiakos Volos,GS Ergotelis,5220,£298k,Free transfer,56,56
57372,995,FC Nantes,KAA Gent,157,£2.55m,£425k,50,19
57368,7185,Panthrakikos Komotini,CS Constantine,30685,£340k,Free transfer,56,4
57367,347,FC Metz,Stade Reims,1421,£850k,?,50,50
57348,1095,ES Troyes AC,AC Le Havre,738,£1.06m,?,50,50
57333,723,Almere City FC,SC Cambuur-Leeuwarden,133,£170k,Free transfer,122,122
57303,132,NAC Breda,Slovan Bratislava,540,£298k,Free transfer,122,154
57295,800,Atalanta BC,AC Cesena,1429,£638k,?,75,75
57292,4541,UC AlbinoLeffe,FC Südtirol  Alto Adige,4554,£128k,Free transfer,75,75
57231,45604,Orlando City SC,D.C. United,2440,£383k,Free transfer,184,184
57229,148,Tottenham Hotspur,Guangzhou Evergrande Taobao,10948,£7.65m,£11.90m,189,34
57228,2481,Sheriff Tiraspol,CFR Cluj,7769,£425k,Free transfer,112,140
57217,708,Újpest FC,Békéscsaba 1912 Elöre SE,6049,£213k,Free transfer,178,178
57216,3911,Stade Brest 29,SCO Angers,1420,£680k,Free transfer,50,50
57210,4441,Wolfsberger AC,Gyirmót FC Győr,22610,£170k,Free transfer,127,178
57209,45457,Pafos FC,Gyirmót FC Győr,22610,£170k,Free transfer,188,178
57197,5378,Vasas FC,BFC Siófok,3552,£128k,Free transfer,178,178
57165,1391,Zalaegerszegi TE FC,FC Ajka,24012,£85k,Free transfer,178,178
57144,3911,Stade Brest 29,APO Levadiakos,2672,£425k,Free transfer,50,56
57125,6049,Békéscsaba 1912 Elöre SE,Soroksár SC,14585,£149k,Free transfer,178,178
57110,969,HSC Montpellier,Bologna FC 1909,1025,£3.83m,£1.70m,50,75
57104,4634,FK Vozdovac,FK Partizan Belgrade,669,£340k,Free transfer,215,215
57096,14099,East Bengal FC,Mohun Bagan AC,14101,£234k,?,67,67
57091,105,SV Darmstadt 98,1.FC Nuremberg,4,£850k,Free transfer,40,40
57071,409,Red Bull Salzburg,RasenBallsport Leipzig,23826,£1.49m,£2.55m,127,40
57064,4277,Drogheda United FC,St. Patricks Athletic,1189,£425k,Free transfer,72,72
57056,11391,Auckland City FC,Bala Town FC,27843,£298k,Free transfer,120,191
57049,27774,Cork City FC,St. Patricks Athletic,1189,£255k,Free transfer,72,72
57041,27165,Dunaújváros PASE,FC Ajka,24012,£149k,Free transfer,178,178
57041,1391,Zalaegerszegi TE FC,Dunaújváros PASE,27165,£170k,Free transfer,178,178
57034,3552,BFC Siófok,FC Ajka,24012,£85k,Free transfer,178,178
57020,786,AEL Limassol,APO Levadiakos,2672,£383k,Free transfer,188,56
